Entity,Code,Date,Total confirmed deaths (deaths),Days since the 5th total confirmed death
Qatar,QAT,"Apr 14, 2020",7,6
Romania,ROU,"Dec 31, 2019",0,
Romania,ROU,"Jan 1, 2020",0,
Romania,ROU,"Jan 2, 2020",0,
Romania,ROU,"Jan 3, 2020",0,
Romania,ROU,"Jan 4, 2020",0,
Romania,ROU,"Jan 5, 2020",0,
Romania,ROU,"Jan 6, 2020",0,
Romania,ROU,"Jan 7, 2020",0,
Romania,ROU,"Jan 8, 2020",0,
Romania,ROU,"Jan 9, 2020",0,
Romania,ROU,"Jan 10, 2020",0,
Romania,ROU,"Jan 11, 2020",0,
Romania,ROU,"Jan 12, 2020",0,
Romania,ROU,"Jan 13, 2020",0,
Romania,ROU,"Jan 14, 2020",0,
Romania,ROU,"Jan 15, 2020",0,
Romania,ROU,"Jan 16, 2020",0,
Romania,ROU,"Jan 17, 2020",0,
Romania,ROU,"Jan 18, 2020",0,
Romania,ROU,"Jan 19, 2020",0,
Romania,ROU,"Jan 20, 2020",0,
Romania,ROU,"Jan 21, 2020",0,
Romania,ROU,"Jan 22, 2020",0,
Romania,ROU,"Jan 23, 2020",0,
Romania,ROU,"Jan 24, 2020",0,
Romania,ROU,"Jan 25, 2020",0,
Romania,ROU,"Jan 26, 2020",0,
Romania,ROU,"Jan 27, 2020",0,
Romania,ROU,"Jan 28, 2020",0,
Romania,ROU,"Jan 29, 2020",0,
Romania,ROU,"Jan 30, 2020",0,
Romania,ROU,"Jan 31, 2020",0,
Romania,ROU,"Feb 1, 2020",0,
Romania,ROU,"Feb 2, 2020",0,
Romania,ROU,"Feb 3, 2020",0,
Romania,ROU,"Feb 4, 2020",0,
Romania,ROU,"Feb 5, 2020",0,
Romania,ROU,"Feb 6, 2020",0,
Romania,ROU,"Feb 7, 2020",0,
Romania,ROU,"Feb 8, 2020",0,
Romania,ROU,"Feb 9, 2020",0,
Romania,ROU,"Feb 10, 2020",0,
Romania,ROU,"Feb 11, 2020",0,
Romania,ROU,"Feb 12, 2020",0,
Romania,ROU,"Feb 13, 2020",0,
Romania,ROU,"Feb 14, 2020",0,
Romania,ROU,"Feb 15, 2020",0,
Romania,ROU,"Feb 16, 2020",0,
Romania,ROU,"Feb 17, 2020",0,
Romania,ROU,"Feb 18, 2020",0,
Romania,ROU,"Feb 19, 2020",0,
Romania,ROU,"Feb 20, 2020",0,
Romania,ROU,"Feb 21, 2020",0,
Romania,ROU,"Feb 22, 2020",0,
Romania,ROU,"Feb 23, 2020",0,
Romania,ROU,"Feb 24, 2020",0,
Romania,ROU,"Feb 25, 2020",0,
Romania,ROU,"Feb 26, 2020",0,
Romania,ROU,"Feb 27, 2020",0,
Romania,ROU,"Feb 28, 2020",0,
Romania,ROU,"Feb 29, 2020",0,
Romania,ROU,"Mar 1, 2020",0,
Romania,ROU,"Mar 2, 2020",0,
Romania,ROU,"Mar 4, 2020",0,
Romania,ROU,"Mar 6, 2020",0,
Romania,ROU,"Mar 7, 2020",0,
Romania,ROU,"Mar 8, 2020",0,
Romania,ROU,"Mar 9, 2020",0,
Romania,ROU,"Mar 10, 2020",0,
Romania,ROU,"Mar 11, 2020",0,
Romania,ROU,"Mar 12, 2020",0,
Romania,ROU,"Mar 13, 2020",0,
Romania,ROU,"Mar 14, 2020",0,
Romania,ROU,"Mar 15, 2020",0,
Romania,ROU,"Mar 16, 2020",0,
Romania,ROU,"Mar 17, 2020",0,
Romania,ROU,"Mar 18, 2020",0,
Romania,ROU,"Mar 19, 2020",0,
Romania,ROU,"Mar 20, 2020",0,
Romania,ROU,"Mar 21, 2020",0,
Romania,ROU,"Mar 22, 2020",0,
Romania,ROU,"Mar 23, 2020",2,
Romania,ROU,"Mar 24, 2020",7,0
Romania,ROU,"Mar 25, 2020",11,1
Romania,ROU,"Mar 26, 2020",13,2
Romania,ROU,"Mar 27, 2020",17,3
Romania,ROU,"Mar 28, 2020",24,4
Romania,ROU,"Mar 29, 2020",29,5
Romania,ROU,"Mar 30, 2020",40,6
Romania,ROU,"Mar 31, 2020",44,7
Romania,ROU,"Apr 1, 2020",69,8
Romania,ROU,"Apr 2, 2020",85,9
Romania,ROU,"Apr 3, 2020",94,10
Romania,ROU,"Apr 4, 2020",133,11
Romania,ROU,"Apr 5, 2020",141,12
Romania,ROU,"Apr 6, 2020",148,13
Romania,ROU,"Apr 7, 2020",157,14
Romania,ROU,"Apr 8, 2020",182,15
Romania,ROU,"Apr 9, 2020",209,16
Romania,ROU,"Apr 10, 2020",229,17
Romania,ROU,"Apr 11, 2020",257,18
Romania,ROU,"Apr 12, 2020",282,19
Romania,ROU,"Apr 13, 2020",306,20
Romania,ROU,"Apr 14, 2020",318,21
Russia,RUS,"Dec 31, 2019",0,
Russia,RUS,"Jan 1, 2020",0,
Russia,RUS,"Jan 2, 2020",0,
Russia,RUS,"Jan 3, 2020",0,
Russia,RUS,"Jan 4, 2020",0,
Russia,RUS,"Jan 5, 2020",0,
Russia,RUS,"Jan 6, 2020",0,
Russia,RUS,"Jan 7, 2020",0,
Russia,RUS,"Jan 8, 2020",0,
Russia,RUS,"Jan 9, 2020",0,
Russia,RUS,"Jan 10, 2020",0,
Russia,RUS,"Jan 11, 2020",0,
Russia,RUS,"Jan 12, 2020",0,
Russia,RUS,"Jan 13, 2020",0,
Russia,RUS,"Jan 14, 2020",0,
Russia,RUS,"Jan 15, 2020",0,
Russia,RUS,"Jan 16, 2020",0,
Russia,RUS,"Jan 17, 2020",0,
Russia,RUS,"Jan 18, 2020",0,
Russia,RUS,"Jan 19, 2020",0,
Russia,RUS,"Jan 20, 2020",0,
Russia,RUS,"Jan 21, 2020",0,
Russia,RUS,"Jan 22, 2020",0,
Russia,RUS,"Jan 23, 2020",0,
Russia,RUS,"Jan 24, 2020",0,
Russia,RUS,"Jan 25, 2020",0,
Russia,RUS,"Jan 26, 2020",0,
Russia,RUS,"Jan 27, 2020",0,
Russia,RUS,"Jan 28, 2020",0,
Russia,RUS,"Jan 29, 2020",0,
Russia,RUS,"Jan 30, 2020",0,
Russia,RUS,"Jan 31, 2020",0,
Russia,RUS,"Feb 1, 2020",0,
Russia,RUS,"Feb 2, 2020",0,
Russia,RUS,"Feb 3, 2020",0,
Russia,RUS,"Feb 4, 2020",0,
Russia,RUS,"Feb 5, 2020",0,
Russia,RUS,"Feb 6, 2020",0,
Russia,RUS,"Feb 7, 2020",0,
Russia,RUS,"Feb 8, 2020",0,
Russia,RUS,"Feb 9, 2020",0,
Russia,RUS,"Feb 10, 2020",0,
Russia,RUS,"Feb 11, 2020",0,
Russia,RUS,"Feb 12, 2020",0,
Russia,RUS,"Feb 13, 2020",0,
Russia,RUS,"Feb 14, 2020",0,
Russia,RUS,"Feb 15, 2020",0,
Russia,RUS,"Feb 16, 2020",0,
Russia,RUS,"Feb 17, 2020",0,
Russia,RUS,"Feb 18, 2020",0,
Russia,RUS,"Feb 19, 2020",0,
Russia,RUS,"Feb 20, 2020",0,
Russia,RUS,"Feb 21, 2020",0,
Russia,RUS,"Feb 22, 2020",0,
Russia,RUS,"Feb 23, 2020",0,
Russia,RUS,"Feb 24, 2020",0,
Russia,RUS,"Feb 25, 2020",0,
Russia,RUS,"Feb 26, 2020",0,
Russia,RUS,"Feb 27, 2020",0,
Russia,RUS,"Feb 28, 2020",0,
Russia,RUS,"Feb 29, 2020",0,
Russia,RUS,"Mar 1, 2020",0,
Russia,RUS,"Mar 2, 2020",0,
Russia,RUS,"Mar 3, 2020",0,
Russia,RUS,"Mar 4, 2020",0,
Russia,RUS,"Mar 7, 2020",0,
Russia,RUS,"Mar 10, 2020",0,
Russia,RUS,"Mar 12, 2020",0,
Russia,RUS,"Mar 13, 2020",0,
Russia,RUS,"Mar 14, 2020",0,
Russia,RUS,"Mar 15, 2020",0,
Russia,RUS,"Mar 16, 2020",0,
Russia,RUS,"Mar 17, 2020",0,
Russia,RUS,"Mar 18, 2020",0,
Russia,RUS,"Mar 19, 2020",0,
Russia,RUS,"Mar 20, 2020",0,
Russia,RUS,"Mar 21, 2020",0,
Russia,RUS,"Mar 22, 2020",0,
Russia,RUS,"Mar 23, 2020",0,
Russia,RUS,"Mar 24, 2020",0,
Russia,RUS,"Mar 25, 2020",0,
Russia,RUS,"Mar 26, 2020",0,
Russia,RUS,"Mar 27, 2020",2,
Russia,RUS,"Mar 28, 2020",4,
Russia,RUS,"Mar 29, 2020",5,0
Russia,RUS,"Mar 30, 2020",8,1
Russia,RUS,"Mar 31, 2020",10,2
Russia,RUS,"Apr 1, 2020",17,3
Russia,RUS,"Apr 2, 2020",24,4
Russia,RUS,"Apr 3, 2020",30,5
Russia,RUS,"Apr 4, 2020",34,6
Russia,RUS,"Apr 5, 2020",43,7
Russia,RUS,"Apr 6, 2020",45,8
Russia,RUS,"Apr 7, 2020",47,9
Russia,RUS,"Apr 8, 2020",58,10
Russia,RUS,"Apr 9, 2020",63,11
Russia,RUS,"Apr 10, 2020",76,12
Russia,RUS,"Apr 11, 2020",94,13
Russia,RUS,"Apr 12, 2020",106,14
Russia,RUS,"Apr 13, 2020",130,15
Russia,RUS,"Apr 14, 2020",148,16
Rwanda,RWA,"Mar 15, 2020",0,
Rwanda,RWA,"Mar 16, 2020",0,
Rwanda,RWA,"Mar 17, 2020",0,
Rwanda,RWA,"Mar 18, 2020",0,
Rwanda,RWA,"Mar 19, 2020",0,
Rwanda,RWA,"Mar 20, 2020",0,
Rwanda,RWA,"Mar 21, 2020",0,
Rwanda,RWA,"Mar 22, 2020",0,
Rwanda,RWA,"Mar 23, 2020",0,
Rwanda,RWA,"Mar 24, 2020",0,
Rwanda,RWA,"Mar 25, 2020",0,
Rwanda,RWA,"Mar 26, 2020",0,
Rwanda,RWA,"Mar 27, 2020",0,
Rwanda,RWA,"Mar 28, 2020",0,
Rwanda,RWA,"Mar 29, 2020",0,
Rwanda,RWA,"Mar 30, 2020",0,
Rwanda,RWA,"Mar 31, 2020",0,
Rwanda,RWA,"Apr 1, 2020",0,
Rwanda,RWA,"Apr 2, 2020",0,
Rwanda,RWA,"Apr 3, 2020",0,
Rwanda,RWA,"Apr 4, 2020",0,
Rwanda,RWA,"Apr 5, 2020",0,
Rwanda,RWA,"Apr 6, 2020",0,
Rwanda,RWA,"Apr 7, 2020",0,
Rwanda,RWA,"Apr 8, 2020",0,
Rwanda,RWA,"Apr 9, 2020",0,
Rwanda,RWA,"Apr 10, 2020",0,
Rwanda,RWA,"Apr 11, 2020",0,
Rwanda,RWA,"Apr 12, 2020",0,
Rwanda,RWA,"Apr 13, 2020",0,
Rwanda,RWA,"Apr 14, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 26, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 27, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 28, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 29, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 30, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 31, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 1, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 2, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 3, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 4, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 5, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 6, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 7, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 8, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 9, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 10, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 11, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 12, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 13, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 14, 2020",0,
Saint Lucia,LCA,"Mar 15, 2020",0,
Saint Lucia,LCA,"Mar 16, 2020",0,
Saint Lucia,LCA,"Mar 17, 2020",0,
Saint Lucia,LCA,"Mar 18, 2020",0,
Saint Lucia,LCA,"Mar 19, 2020",0,
Saint Lucia,LCA,"Mar 20, 2020",0,
Saint Lucia,LCA,"Mar 21, 2020",0,
Saint Lucia,LCA,"Mar 22, 2020",0,
Saint Lucia,LCA,"Mar 23, 2020",0,
Saint Lucia,LCA,"Mar 24, 2020",0,
Saint Lucia,LCA,"Mar 25, 2020",0,
Saint Lucia,LCA,"Mar 26, 2020",0,
Saint Lucia,LCA,"Mar 27, 2020",0,
Saint Lucia,LCA,"Mar 28, 2020",0,
Saint Lucia,LCA,"Mar 29, 2020",0,
Saint Lucia,LCA,"Mar 30, 2020",0,
Saint Lucia,LCA,"Mar 31, 2020",0,
Saint Lucia,LCA,"Apr 1, 2020",0,
Saint Lucia,LCA,"Apr 2, 2020",0,
Saint Lucia,LCA,"Apr 3, 2020",0,
Saint Lucia,LCA,"Apr 4, 2020",0,
Saint Lucia,LCA,"Apr 5, 2020",0,
Saint Lucia,LCA,"Apr 6, 2020",0,
Saint Lucia,LCA,"Apr 7, 2020",0,
Saint Lucia,LCA,"Apr 8, 2020",0,
Saint Lucia,LCA,"Apr 9, 2020",0,
Saint Lucia,LCA,"Apr 10, 2020",0,
Saint Lucia,LCA,"Apr 11, 2020",0,
Saint Lucia,LCA,"Apr 12, 2020",0,
Saint Lucia,LCA,"Apr 13, 2020",0,
Saint Lucia,LCA,"Apr 14, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 13, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 25, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 26, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 31, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 1, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 2, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 3, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 4, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 5, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 6, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 7, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 8, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 9, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 10, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 11, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 12, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 13, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 14, 2020",0,
San Marino,SMR,"Dec 31, 2019",0,
San Marino,SMR,"Jan 1, 2020",0,
San Marino,SMR,"Jan 2, 2020",0,
San Marino,SMR,"Jan 3, 2020",0,
San Marino,SMR,"Jan 4, 2020",0,
San Marino,SMR,"Jan 5, 2020",0,
San Marino,SMR,"Jan 6, 2020",0,
San Marino,SMR,"Jan 7, 2020",0,
San Marino,SMR,"Jan 8, 2020",0,
San Marino,SMR,"Jan 9, 2020",0,
San Marino,SMR,"Jan 10, 2020",0,
San Marino,SMR,"Jan 11, 2020",0,
San Marino,SMR,"Jan 12, 2020",0,
San Marino,SMR,"Jan 13, 2020",0,
San Marino,SMR,"Jan 14, 2020",0,
San Marino,SMR,"Jan 15, 2020",0,
San Marino,SMR,"Jan 16, 2020",0,
San Marino,SMR,"Jan 17, 2020",0,
San Marino,SMR,"Jan 18, 2020",0,
San Marino,SMR,"Jan 19, 2020",0,
San Marino,SMR,"Jan 20, 2020",0,
San Marino,SMR,"Jan 21, 2020",0,
San Marino,SMR,"Jan 22, 2020",0,
San Marino,SMR,"Jan 23, 2020",0,
San Marino,SMR,"Jan 24, 2020",0,
San Marino,SMR,"Jan 25, 2020",0,
San Marino,SMR,"Jan 26, 2020",0,
San Marino,SMR,"Jan 27, 2020",0,
San Marino,SMR,"Jan 28, 2020",0,
San Marino,SMR,"Jan 29, 2020",0,
San Marino,SMR,"Jan 30, 2020",0,
San Marino,SMR,"Jan 31, 2020",0,
San Marino,SMR,"Feb 1, 2020",0,
San Marino,SMR,"Feb 2, 2020",0,
San Marino,SMR,"Feb 3, 2020",0,
San Marino,SMR,"Feb 4, 2020",0,
San Marino,SMR,"Feb 5, 2020",0,
San Marino,SMR,"Feb 6, 2020",0,
San Marino,SMR,"Feb 7, 2020",0,
San Marino,SMR,"Feb 8, 2020",0,
San Marino,SMR,"Feb 9, 2020",0,
San Marino,SMR,"Feb 10, 2020",0,
San Marino,SMR,"Feb 11, 2020",0,
San Marino,SMR,"Feb 12, 2020",0,
San Marino,SMR,"Feb 13, 2020",0,
San Marino,SMR,"Feb 14, 2020",0,
San Marino,SMR,"Feb 15, 2020",0,
San Marino,SMR,"Feb 16, 2020",0,
San Marino,SMR,"Feb 17, 2020",0,
San Marino,SMR,"Feb 18, 2020",0,
San Marino,SMR,"Feb 19, 2020",0,
San Marino,SMR,"Feb 20, 2020",0,
San Marino,SMR,"Feb 21, 2020",0,
San Marino,SMR,"Feb 22, 2020",0,
San Marino,SMR,"Feb 23, 2020",0,
San Marino,SMR,"Feb 24, 2020",0,
San Marino,SMR,"Feb 25, 2020",0,
San Marino,SMR,"Feb 26, 2020",0,
San Marino,SMR,"Feb 27, 2020",0,
San Marino,SMR,"Feb 28, 2020",0,
San Marino,SMR,"Feb 29, 2020",0,
San Marino,SMR,"Mar 1, 2020",0,
San Marino,SMR,"Mar 2, 2020",1,
San Marino,SMR,"Mar 4, 2020",1,
San Marino,SMR,"Mar 5, 2020",1,
San Marino,SMR,"Mar 6, 2020",1,
San Marino,SMR,"Mar 7, 2020",1,
San Marino,SMR,"Mar 8, 2020",1,
San Marino,SMR,"Mar 9, 2020",1,
San Marino,SMR,"Mar 10, 2020",2,
San Marino,SMR,"Mar 11, 2020",2,
San Marino,SMR,"Mar 12, 2020",3,
San Marino,SMR,"Mar 13, 2020",5,0
San Marino,SMR,"Mar 14, 2020",5,1
San Marino,SMR,"Mar 15, 2020",5,2
San Marino,SMR,"Mar 16, 2020",7,3
San Marino,SMR,"Mar 17, 2020",9,4
San Marino,SMR,"Mar 18, 2020",11,5
San Marino,SMR,"Mar 19, 2020",14,6
San Marino,SMR,"Mar 20, 2020",14,7
San Marino,SMR,"Mar 21, 2020",14,8
San Marino,SMR,"Mar 22, 2020",20,9
San Marino,SMR,"Mar 23, 2020",20,10
San Marino,SMR,"Mar 24, 2020",20,11
San Marino,SMR,"Mar 25, 2020",21,12
San Marino,SMR,"Mar 26, 2020",21,13
San Marino,SMR,"Mar 27, 2020",21,14
San Marino,SMR,"Mar 28, 2020",21,15
San Marino,SMR,"Mar 29, 2020",22,16
San Marino,SMR,"Mar 30, 2020",24,17
San Marino,SMR,"Mar 31, 2020",25,18
San Marino,SMR,"Apr 1, 2020",26,19
San Marino,SMR,"Apr 2, 2020",26,20
San Marino,SMR,"Apr 3, 2020",30,21
San Marino,SMR,"Apr 4, 2020",32,22
San Marino,SMR,"Apr 5, 2020",32,23
San Marino,SMR,"Apr 6, 2020",32,24
San Marino,SMR,"Apr 7, 2020",32,25
San Marino,SMR,"Apr 8, 2020",34,26
San Marino,SMR,"Apr 9, 2020",34,27
San Marino,SMR,"Apr 10, 2020",34,28
San Marino,SMR,"Apr 11, 2020",34,29
San Marino,SMR,"Apr 12, 2020",35,30
San Marino,SMR,"Apr 13, 2020",35,31
San Marino,SMR,"Apr 14, 2020",36,32
Sao Tome and Principe,STP,"Apr 9, 2020",0,
Sao Tome and Principe,STP,"Apr 10, 2020",0,
Sao Tome and Principe,STP,"Apr 11, 2020",0,
Sao Tome and Principe,STP,"Apr 12, 2020",0,
Sao Tome and Principe,STP,"Apr 13, 2020",0,
Sao Tome and Principe,STP,"Apr 14, 2020",0,
Saudi Arabia,SAU,"Mar 3, 2020",0,
Saudi Arabia,SAU,"Mar 6, 2020",0,
Saudi Arabia,SAU,"Mar 8, 2020",0,
Saudi Arabia,SAU,"Mar 9, 2020",0,
Saudi Arabia,SAU,"Mar 10, 2020",0,
Saudi Arabia,SAU,"Mar 11, 2020",0,
Saudi Arabia,SAU,"Mar 12, 2020",0,
Saudi Arabia,SAU,"Mar 13, 2020",0,
Saudi Arabia,SAU,"Mar 14, 2020",0,
Saudi Arabia,SAU,"Mar 15, 2020",0,
Saudi Arabia,SAU,"Mar 16, 2020",0,
Saudi Arabia,SAU,"Mar 17, 2020",0,
Saudi Arabia,SAU,"Mar 18, 2020",0,
Saudi Arabia,SAU,"Mar 19, 2020",0,
Saudi Arabia,SAU,"Mar 20, 2020",0,
Saudi Arabia,SAU,"Mar 21, 2020",0,
Saudi Arabia,SAU,"Mar 22, 2020",0,
Saudi Arabia,SAU,"Mar 23, 2020",0,
Saudi Arabia,SAU,"Mar 24, 2020",0,
Saudi Arabia,SAU,"Mar 25, 2020",1,
Saudi Arabia,SAU,"Mar 26, 2020",2,
Saudi Arabia,SAU,"Mar 27, 2020",3,
Saudi Arabia,SAU,"Mar 28, 2020",3,
Saudi Arabia,SAU,"Mar 29, 2020",4,
Saudi Arabia,SAU,"Mar 30, 2020",8,0
Saudi Arabia,SAU,"Mar 31, 2020",8,1
Saudi Arabia,SAU,"Apr 1, 2020",10,2
Saudi Arabia,SAU,"Apr 2, 2020",16,3
Saudi Arabia,SAU,"Apr 3, 2020",21,4
Saudi Arabia,SAU,"Apr 4, 2020",21,5
Saudi Arabia,SAU,"Apr 5, 2020",29,6
Saudi Arabia,SAU,"Apr 6, 2020",34,7
Saudi Arabia,SAU,"Apr 7, 2020",38,8
Saudi Arabia,SAU,"Apr 8, 2020",41,9
Saudi Arabia,SAU,"Apr 9, 2020",41,10
Saudi Arabia,SAU,"Apr 10, 2020",44,11
Saudi Arabia,SAU,"Apr 11, 2020",47,12
Saudi Arabia,SAU,"Apr 12, 2020",52,13
Saudi Arabia,SAU,"Apr 13, 2020",59,14
Saudi Arabia,SAU,"Apr 14, 2020",65,15
Senegal,SEN,"Mar 3, 2020",0,
Senegal,SEN,"Mar 5, 2020",0,
Senegal,SEN,"Mar 6, 2020",0,
Senegal,SEN,"Mar 13, 2020",0,
Senegal,SEN,"Mar 14, 2020",0,
Senegal,SEN,"Mar 15, 2020",0,
Senegal,SEN,"Mar 16, 2020",0,
Senegal,SEN,"Mar 17, 2020",0,
Senegal,SEN,"Mar 18, 2020",0,
Senegal,SEN,"Mar 19, 2020",0,
Senegal,SEN,"Mar 20, 2020",0,
Senegal,SEN,"Mar 21, 2020",0,
Senegal,SEN,"Mar 22, 2020",0,
Senegal,SEN,"Mar 23, 2020",0,
Senegal,SEN,"Mar 24, 2020",0,
Senegal,SEN,"Mar 25, 2020",0,
Senegal,SEN,"Mar 26, 2020",0,
Senegal,SEN,"Mar 27, 2020",0,
Senegal,SEN,"Mar 28, 2020",0,
Senegal,SEN,"Mar 29, 2020",0,
Senegal,SEN,"Mar 30, 2020",0,
Senegal,SEN,"Mar 31, 2020",0,
Senegal,SEN,"Apr 1, 2020",0,
Senegal,SEN,"Apr 2, 2020",1,
Senegal,SEN,"Apr 3, 2020",1,
Senegal,SEN,"Apr 4, 2020",1,
Senegal,SEN,"Apr 5, 2020",2,
Senegal,SEN,"Apr 6, 2020",2,
Senegal,SEN,"Apr 7, 2020",2,
Senegal,SEN,"Apr 8, 2020",2,
Senegal,SEN,"Apr 9, 2020",2,
Senegal,SEN,"Apr 10, 2020",2,
Senegal,SEN,"Apr 11, 2020",2,
Senegal,SEN,"Apr 12, 2020",2,
Senegal,SEN,"Apr 13, 2020",2,
Senegal,SEN,"Apr 14, 2020",2,
Serbia,SRB,"Mar 7, 2020",0,
Serbia,SRB,"Mar 11, 2020",0,
Serbia,SRB,"Mar 12, 2020",0,
Serbia,SRB,"Mar 13, 2020",0,
Serbia,SRB,"Mar 14, 2020",0,
Serbia,SRB,"Mar 15, 2020",0,
Serbia,SRB,"Mar 16, 2020",0,
Serbia,SRB,"Mar 17, 2020",0,
Serbia,SRB,"Mar 18, 2020",0,
Serbia,SRB,"Mar 19, 2020",0,
Serbia,SRB,"Mar 20, 2020",0,
Serbia,SRB,"Mar 21, 2020",1,
Serbia,SRB,"Mar 22, 2020",1,
Serbia,SRB,"Mar 23, 2020",1,
Serbia,SRB,"Mar 24, 2020",1,
Serbia,SRB,"Mar 25, 2020",1,
Serbia,SRB,"Mar 26, 2020",2,
Serbia,SRB,"Mar 27, 2020",3,
Serbia,SRB,"Mar 28, 2020",6,0
Serbia,SRB,"Mar 29, 2020",10,1
Serbia,SRB,"Mar 30, 2020",13,2
Serbia,SRB,"Mar 31, 2020",13,3
Serbia,SRB,"Apr 1, 2020",23,4
Serbia,SRB,"Apr 2, 2020",23,5
Serbia,SRB,"Apr 3, 2020",31,6
Serbia,SRB,"Apr 4, 2020",39,7
Serbia,SRB,"Apr 5, 2020",44,8
Serbia,SRB,"Apr 6, 2020",51,9
Serbia,SRB,"Apr 7, 2020",58,10
Serbia,SRB,"Apr 8, 2020",61,11
Serbia,SRB,"Apr 9, 2020",65,12
Serbia,SRB,"Apr 10, 2020",66,13
Serbia,SRB,"Apr 11, 2020",71,14
Serbia,SRB,"Apr 12, 2020",74,15
Serbia,SRB,"Apr 13, 2020",80,16
Serbia,SRB,"Apr 14, 2020",80,17
Seychelles,SYC,"Mar 15, 2020",0,
Seychelles,SYC,"Mar 16, 2020",0,
Seychelles,SYC,"Mar 17, 2020",0,
Seychelles,SYC,"Mar 18, 2020",0,
Seychelles,SYC,"Mar 19, 2020",0,
Seychelles,SYC,"Mar 20, 2020",0,
Seychelles,SYC,"Mar 21, 2020",0,
Seychelles,SYC,"Mar 22, 2020",0,
Seychelles,SYC,"Mar 23, 2020",0,
Seychelles,SYC,"Mar 24, 2020",0,
Seychelles,SYC,"Mar 25, 2020",0,
Seychelles,SYC,"Mar 26, 2020",0,
Seychelles,SYC,"Mar 27, 2020",0,
Seychelles,SYC,"Mar 28, 2020",0,
Seychelles,SYC,"Mar 29, 2020",0,
Seychelles,SYC,"Mar 30, 2020",0,
Seychelles,SYC,"Mar 31, 2020",0,
Seychelles,SYC,"Apr 1, 2020",0,
Seychelles,SYC,"Apr 2, 2020",0,
Seychelles,SYC,"Apr 3, 2020",0,
Seychelles,SYC,"Apr 4, 2020",0,
Seychelles,SYC,"Apr 5, 2020",0,
Seychelles,SYC,"Apr 6, 2020",0,
Seychelles,SYC,"Apr 7, 2020",0,
Seychelles,SYC,"Apr 8, 2020",0,
Seychelles,SYC,"Apr 9, 2020",0,
Seychelles,SYC,"Apr 10, 2020",0,
Seychelles,SYC,"Apr 11, 2020",0,
Seychelles,SYC,"Apr 12, 2020",0,
Seychelles,SYC,"Apr 13, 2020",0,
Seychelles,SYC,"Apr 14, 2020",0,
Sierra Leone,SLE,"Apr 1, 2020",0,
Sierra Leone,SLE,"Apr 2, 2020",0,
Sierra Leone,SLE,"Apr 3, 2020",0,
Sierra Leone,SLE,"Apr 4, 2020",0,
Sierra Leone,SLE,"Apr 5, 2020",0,
Sierra Leone,SLE,"Apr 6, 2020",0,
Sierra Leone,SLE,"Apr 7, 2020",0,
Sierra Leone,SLE,"Apr 8, 2020",0,
Sierra Leone,SLE,"Apr 9, 2020",0,
Sierra Leone,SLE,"Apr 10, 2020",0,
Sierra Leone,SLE,"Apr 11, 2020",0,
Sierra Leone,SLE,"Apr 12, 2020",0,
Sierra Leone,SLE,"Apr 13, 2020",0,
